iter	RMSE
2582	0.08613544719
2583	0.08611255652
2584	0.08610974502
2585	0.08609912207
2586	0.08609800979
2587	0.08609769506
2588	0.08609656249
2589	0.08609203625
2590	0.08608423668
2591	0.0860772042
2592	0.08607687885
2593	0.08607373872
2594	0.08607078695
2595	0.08606777429
2596	0.08603648159
2597	0.08603438761
2598	0.08603400421
2599	0.08603368074
2600	0.08600684899
2601	0.08600542708
2602	0.08599732828
2603	0.08596680005
2604	0.08596615942
2605	0.08596466981
2606	0.08596206146
2607	0.08594783562
2608	0.08594707773
2609	0.085944412
2610	0.0859397785
2611	0.08593806586
2612	0.08588790354
2613	0.08588504625
2614	0.08588397057
2615	0.08587237648
2616	0.08586609082
2617	0.08586415628
2618	0.08586282543
2619	0.08586075877
2620	0.0858593217
2621	0.08585789401
2622	0.08585689326
2623	0.08583234844
2624	0.08582584319
2625	0.0858179171
2626	0.08581633178
2627	0.08578012066
2628	0.08577980513
2629	0.08573807041
2630	0.08573666005
2631	0.08571155869
2632	0.08570816945
2633	0.08570368009
2634	0.08566735522
2635	0.08564554289
2636	0.08564328068
2637	0.08562294922
2638	0.08562005903
2639	0.08560784476
2640	0.08560755225
2641	0.08560632395
2642	0.08560503633
2643	0.08560301795
2644	0.08556118823
2645	0.08555919131
2646	0.08555497963
2647	0.08551554091
2648	0.08551087653
2649	0.08546794027
2650	0.08546315936
2651	0.08545989336
2652	0.08545947446
2653	0.08545801589
2654	0.08545672508
2655	0.08545516619
2656	0.08545220558
2657	0.08543497204
2658	0.08543181505
2659	0.08543068794
2660	0.08542758916
2661	0.08542452125
2662	0.0854201392
2663	0.08541941664
2664	0.08541743167
2665	0.08541632111
2666	0.08541452605
2667	0.08540751273
2668	0.08539862684
2669	0.08539769697
2670	0.08539595843
2671	0.08538872576
2672	0.08538378026
2673	0.08538345048
2674	0.08537782817
2675	0.08537603959
2676	0.08537068116
2677	0.08536472735
2678	0.08535944029
2679	0.08535738855
2680	0.08535466794
2681	0.08533556732
2682	0.08533467958
2683	0.08533426271
2684	0.08533294521
2685	0.08533204859
2686	0.08532935271
2687	0.08532765541
2688	0.08530596628
2689	0.08529945962
2690	0.08529857402
2691	0.08527671248
2692	0.0852760464
2693	0.08525739919
2694	0.08523219332
2695	0.08523134913
2696	0.08523018419
2697	0.08519756776
2698	0.08519629807
2699	0.08519094845
2700	0.08518837214
2701	0.0851793129
2702	0.08517762967
2703	0.08517357401
2704	0.0851712932
2705	0.08517041146
2706	0.0851664678
2707	0.08515352438
2708	0.08514337686
2709	0.08513851072
2710	0.08513433169
2711	0.08512847585
2712	0.08512632522
2713	0.08512036848
2714	0.08512005166
2715	0.08511898505
2716	0.08511770188
2717	0.08507223866
2718	0.08500237513
2719	0.08499950748
2720	0.084976848
2721	0.08497519259
2722	0.0849528481
2723	0.08495249325
2724	0.08494757258
2725	0.0849458282
2726	0.08494519832
2727	0.08494482207
2728	0.08493549119
2729	0.08493518491
2730	0.08493489206
2731	0.08492476301
2732	0.08492133315
2733	0.08491918719
2734	0.08491886825
2735	0.08491352253
2736	0.08490177153
2737	0.08490147321
2738	0.0848880718
2739	0.08486888789
2740	0.08486757455
2741	0.08486651421
2742	0.08486618229
2743	0.08486429788
2744	0.08486394606
2745	0.08482439655
2746	0.08481433056
2747	0.08479062679
2748	0.08477416351
2749	0.08476066016
2750	0.08476018565
2751	0.08475161386
2752	0.08474333338
2753	0.08474237616
2754	0.08474088881
2755	0.08473762257
2756	0.08473693932
2757	0.08473126541
2758	0.08473014652
2759	0.08472762555
2760	0.08472502435
2761	0.08472470155
2762	0.08472357871
2763	0.08472277809
2764	0.08472146157
2765	0.08472038981
2766	0.08471924841
2767	0.08471048485
2768	0.08468604317
2769	0.08468465121
2770	0.08468015428
2771	0.08464203312
2772	0.08461415672
2773	0.08461384449
2774	0.08461356534
2775	0.08461327047
2776	0.08458712248
2777	0.0845577061
2778	0.08455709609
2779	0.0845152885
2780	0.08451280746
2781	0.0844945138
2782	0.08449424696
2783	0.08449239298
2784	0.08448941355
2785	0.08448793988
2786	0.08448232182
2787	0.08448194668
2788	0.08448113706
2789	0.08448008509
2790	0.08447878267
2791	0.08447004563
2792	0.08446892315
2793	0.08446775799
2794	0.0844540655
2795	0.08445312955
2796	0.08443991258
2797	0.08443882618
2798	0.08439761923
2799	0.08439180292
2800	0.0843902895
2801	0.08438969246
2802	0.08438937722
2803	0.08437069981
2804	0.08437041848
2805	0.08436954095
2806	0.08436646534
2807	0.08435598555
2808	0.08435155447
2809	0.08435003255
2810	0.08434770942
2811	0.08434702535
2812	0.08432401803
2813	0.08432370662
2814	0.08430628657
2815	0.08425820462
2816	0.08424918454
2817	0.08424882891
2818	0.08423251227
2819	0.08422787917
2820	0.08422498119
2821	0.08422350344
2822	0.08422168834
2823	0.08422100518
2824	0.08421062763
2825	0.08420892466
2826	0.08420749921
2827	0.08418047371
2828	0.08416061057
2829	0.08414838437
2830	0.08414647371
2831	0.08414537284
2832	0.08412387099
2833	0.08412305141
2834	0.08412118205
2835	0.08412090297
2836	0.08407578248
2837	0.08405012189
2838	0.0840483629
2839	0.08403678251
2840	0.08401057338
2841	0.08400843179
2842	0.08399564954
2843	0.08399483704
2844	0.08399396304
2845	0.08398414062
2846	0.08398383347
2847	0.08397309166
2848	0.08397133492
2849	0.0839668571
2850	0.08396469804
2851	0.083964063
2852	0.08394342544
2853	0.08392445602
2854	0.08389275143
2855	0.08389192582
2856	0.08388179741
2857	0.0838801518
2858	0.08387877775
2859	0.08384982795
2860	0.08381665705
2861	0.08381187273
2862	0.08380041838
2863	0.08379961039
2864	0.08377962817
2865	0.08377506366
2866	0.08377448046
2867	0.0837734799
2868	0.08376901814
2869	0.08374802372
2870	0.08374721277
2871	0.08374521374
2872	0.08374405111
2873	0.08372831433
2874	0.08372420068
2875	0.08372270325
2876	0.08371801231
2877	0.08371702217
2878	0.08371589505
2879	0.08371432621
2880	0.083704246
2881	0.08370280608
2882	0.08369160609
2883	0.08368900251
2884	0.08368622932
2885	0.08368588588
2886	0.08367111023
2887	0.08367074886
2888	0.08366863581
2889	0.08366527462
2890	0.08366379247
2891	0.08366240773
2892	0.0836611637
2893	0.08366049084
2894	0.08365948138
2895	0.08365741695
2896	0.08362721793
2897	0.0836258175
2898	0.08362469037
2899	0.08362158554
2900	0.08361941475
2901	0.08361088059
2902	0.08360467352
2903	0.08356348971
2904	0.08355358901
2905	0.08355272776
2906	0.08354724794
2907	0.08354578681
2908	0.08354471268
2909	0.0835415943
2910	0.0835281402
2911	0.08351869235
2912	0.08351768286
2913	0.08351490806
2914	0.08351117394
2915	0.08351086799
2916	0.08351005404
2917	0.08348994126
2918	0.08348615202
2919	0.08348367823
2920	0.08346673299
2921	0.08346553331
2922	0.08342476149
2923	0.08339526311
2924	0.08339445829
2925	0.08339349512
2926	0.08339313236
2927	0.08337649289
2928	0.08336087233
2929	0.08333665545
2930	0.0833361868
2931	0.08333217741
2932	0.0833280002
2933	0.08332767799
2934	0.08332214999
2935	0.08331765604
2936	0.08327675399
2937	0.08327229509
2938	0.08327067123
2939	0.0832494011
2940	0.08324616049
2941	0.08324351382
2942	0.08324272872
2943	0.08322908066
2944	0.08321631222
2945	0.08321582326
2946	0.08320577779
2947	0.08320243692
2948	0.08320210447
2949	0.083201243
2950	0.08319975241
2951	0.08319838982
2952	0.0831974396
2953	0.08319706518
2954	0.08317892572
2955	0.08317798651
2956	0.08317767965
2957	0.08317087452
2958	0.0831600048
2959	0.08314942246
2960	0.08314080278
2961	0.08312681963
2962	0.08310328317
2963	0.08307328018
2964	0.08306595501
2965	0.08304228071
2966	0.08303191817
2967	0.08303164452
2968	0.08302989376
2969	0.08299347646
2970	0.08299320123
2971	0.08295977539
2972	0.08294638299
2973	0.08293520049
2974	0.08293387244
2975	0.08293187117
2976	0.08293008262
2977	0.08292849788
2978	0.0829239176
2979	0.08291590143
2980	0.08291555616
2981	0.08288374751
2982	0.08288105554
2983	0.08287760981
2984	0.08287175366
2985	0.08287129979
2986	0.08286975018
2987	0.08286947144
2988	0.08286373485
2989	0.08286314591
2990	0.08286099842
2991	0.08284151834
2992	0.08284048167
2993	0.08283062088
2994	0.08283027682
2995	0.08278345358
2996	0.08278072355
2997	0.08277845218
2998	0.08277663763
2999	0.08276524397
3000	0.08276282706
3001	0.08275700147
3002	0.08273076031
3003	0.0827222222
3004	0.08270412352
3005	0.08269083943
3006	0.08267102047
3007	0.082670746
3008	0.0826426368
3009	0.08263274736
3010	0.08258952364
3011	0.08257016807
3012	0.08256903126
3013	0.08256873153
3014	0.08255276847
3015	0.0825525029
3016	0.08255046746
3017	0.08254918748
3018	0.08251445092
3019	0.08251232511
3020	0.08251205888
3021	0.08251141443
3022	0.08250509652
3023	0.08250343946
3024	0.0824989733
3025	0.08249459082
3026	0.08248568727
3027	0.08248366919
3028	0.08244216179
3029	0.08243698815
3030	0.08243588806
3031	0.08243494632
3032	0.08243397243
3033	0.08243237864
3034	0.08240422825
3035	0.08240312998
3036	0.08240265928
3037	0.08240093804
3038	0.08237122525
3039	0.08236326624
3040	0.08234845783
3041	0.08234507993
3042	0.08233531982
3043	0.08233187795
3044	0.08232930229
3045	0.08232853394
3046	0.08232566336
3047	0.08232409761
3048	0.08232019201
3049	0.08231355905
3050	0.08229721898
3051	0.08229633214
3052	0.08229365067
3053	0.08229239763
3054	0.08229137137
3055	0.08229011459
3056	0.08228943612
3057	0.08228652172
3058	0.08228587884
3059	0.08228150826
3060	0.08228061058
3061	0.08227986818
3062	0.08227961392
3063	0.0822785881
3064	0.08227593087
3065	0.08225780435
3066	0.08225684532
3067	0.08225418532
3068	0.08225391723
3069	0.0822528482
3070	0.08224232602
3071	0.08224136627
3072	0.08223442539
3073	0.08223414012
3074	0.08223136739
3075	0.08222859251
3076	0.082227653
3077	0.08222686749
3078	0.08222563094
3079	0.08222273351
3080	0.08218848001
3081	0.0821805849
3082	0.08217508767
3083	0.0821741236
3084	0.08217244933
3085	0.08216325236
3086	0.08216216869
3087	0.08215968607
3088	0.08215810115
3089	0.08215743348
3090	0.08215572103
3091	0.08215316051
3092	0.08213943655
3093	0.08213690468
3094	0.08212105232
3095	0.08208407829
3096	0.08208316116
3097	0.08206986743
3098	0.08206862395
3099	0.08206803572
3100	0.08206562858
3101	0.08206310794
3102	0.08205836877
3103	0.08204863407
3104	0.0820467618
3105	0.08204217047
3106	0.08202260217
3107	0.08202213991
3108	0.08202121724
3109	0.0820066228
3110	0.08200182079
3111	0.08200105164
3112	0.08200048031
3113	0.08198769095
3114	0.08198694254
3115	0.08198657734
3116	0.08198458528
3117	0.08197045262
3118	0.08196934663
3119	0.08196667225
3120	0.08196516753
3121	0.08196201104
3122	0.08195187693
3123	0.0819494618
3124	0.08193601636
3125	0.0819351081
3126	0.081934841
3127	0.08193099227
3128	0.08191373335
3129	0.08191041108
3130	0.08189760905
3131	0.08189609951
3132	0.08188246489
3133	0.08183556983
3134	0.08183531004
3135	0.08181109972
3136	0.08181042163
3137	0.08180969665
3138	0.08180937992
3139	0.08180684925
3140	0.08180588588
3141	0.08180334273
3142	0.08180280706
3143	0.08180105206
3144	0.08180075885
3145	0.08179902248
3146	0.08179515437
3147	0.08178122709
3148	0.08177977756
3149	0.08176864239
3150	0.08176825293
3151	0.08176795793
3152	0.08176688823
3153	0.08176659821
3154	0.0817655739
3155	0.08176465908
3156	0.08176436343
3157	0.08176210478
3158	0.08176113705
3159	0.08175648624
3160	0.08175546263
3161	0.08172059531
3162	0.08169043358
3163	0.08166585903
3164	0.08166207091
3165	0.08165858838
3166	0.0816497014
3167	0.08161462667
3168	0.08161225845
3169	0.08159891867
3170	0.08159669699
3171	0.08156605593
3172	0.08156466422
3173	0.08155673465
3174	0.08155647634
3175	0.08155423033
3176	0.08155333609
3177	0.08155019228
3178	0.0815367253
3179	0.08153630405
3180	0.08153530032
3181	0.08153292502
3182	0.08153263459
3183	0.08153205018
3184	0.08151918155
3185	0.08151886634
3186	0.08150442816
3187	0.08148605267
3188	0.08148341506
3189	0.08148269006
3190	0.08146312593
3191	0.08146285165
3192	0.08146178046
3193	0.08146150577
3194	0.08144370385
3195	0.08142972166
3196	0.08142943972
3197	0.08142835378
3198	0.08142666532
3199	0.08138483969
3200	0.08138459011
3201	0.08136441381
3202	0.08136405367
3203	0.08135128661
3204	0.08134920501
3205	0.08134558686
3206	0.08133748678
3207	0.08133718092
3208	0.08130828588
3209	0.08130506437
3210	0.08129646966
3211	0.08129621933
3212	0.08129356406
3213	0.08128997714
3214	0.08128929775
3215	0.08128483748
3216	0.08128460262
3217	0.08128367629
3218	0.08127945562
3219	0.08125679339
3220	0.08124754837
3221	0.08123829074
3222	0.08123661534
3223	0.08123528466
3224	0.08122082917
3225	0.08121620952
3226	0.08121589275
3227	0.08121496516
3228	0.0812137525
3229	0.08121237107
3230	0.08121201822
3231	0.08120781075
3232	0.08120646186
3233	0.08120623433
3234	0.08120500734
3235	0.0812000634
3236	0.08119026337
3237	0.08118997677
3238	0.08115615876
3239	0.08115587242
3240	0.08115557487
3241	0.08113235503
3242	0.08113155641
3243	0.08112342317
3244	0.08112254973
3245	0.081121813
3246	0.08112065704
3247	0.08111781134
3248	0.08109523118
3249	0.0810946369
3250	0.08108719256
3251	0.08108330744
3252	0.08107200447
3253	0.08106274881
3254	0.08106199438
3255	0.08106109272
3256	0.08106077211
3257	0.08102743213
3258	0.08102651089
3259	0.0809857667
3260	0.08098548256
3261	0.08098206724
3262	0.08098151651
3263	0.08097658619
3264	0.08094147886
3265	0.08094123343
3266	0.08093995149
3267	0.08093965994
3268	0.08093940218
3269	0.08093797643
3270	0.08093617631
3271	0.08093539493
3272	0.0809324457
3273	0.08093082803
3274	0.08092153533
3275	0.08092064605
3276	0.08092036924
3277	0.08091876135
3278	0.08091758767
3279	0.08091668888
3280	0.08091476689
3281	0.08090552367
3282	0.08090523532
3283	0.08090348126
3284	0.08090141073
3285	0.0808974341
3286	0.08085154135
3287	0.08085062227
3288	0.08082123484
3289	0.08081877462
3290	0.08079759783
3291	0.08075904027
3292	0.08075848174
3293	0.08075038816
3294	0.0807486917
3295	0.08074844945
3296	0.08074751977
3297	0.08074579288
3298	0.08070249016
3299	0.08070122644
3300	0.08068230732
3301	0.0806707854
3302	0.08065370758
3303	0.08065344001
3304	0.0806481505
3305	0.08064683098
3306	0.08064595606
3307	0.08063891895
3308	0.08062582159
3309	0.08062193518
3310	0.08061755133
3311	0.08059363867
3312	0.08058759911
3313	0.08058672376
3314	0.08056898818
3315	0.08056871919
3316	0.08056804786
3317	0.08054229558
3318	0.08054205366
3319	0.08052305406
3320	0.08052171849
3321	0.08051325996
3322	0.08051176525
3323	0.08051069976
3324	0.08050818398
3325	0.08050790552
3326	0.08049570887
3327	0.08049526389
3328	0.08048740677
3329	0.08048715617
3330	0.08048691304
3331	0.08048112869
3332	0.08047103463
3333	0.08047075057
3334	0.08045770871
3335	0.08045747992
3336	0.0804453844
3337	0.08043775223
3338	0.08043613333
3339	0.08043520811
3340	0.08041770831
3341	0.08041463162
3342	0.08041433494
3343	0.08040675921
3344	0.08037289182
3345	0.08037168065
3346	0.0803554276
3347	0.08035430076
3348	0.08035337891
3349	0.08035247576
3350	0.08035222241
3351	0.08034110585
3352	0.08034085773
3353	0.08030079067
3354	0.08029868993
3355	0.08029770301
3356	0.08029442168
3357	0.0802911383
3358	0.08025902762
3359	0.0802587903
3360	0.08025788609
3361	0.08025666892
3362	0.08024929121
3363	0.08024466194
3364	0.08024424857
3365	0.08024039835
3366	0.08023951143
3367	0.08023398426
3368	0.08022053724
3369	0.08021922833
3370	0.08021009213
3371	0.08020983691
3372	0.0802095803
3373	0.08020714027
3374	0.08020631168
3375	0.08020497245
3376	0.08019518957
3377	0.08019447398
3378	0.08019010987
3379	0.08018881239
3380	0.08018742435
3381	0.08017986679
3382	0.08017779686
3383	0.08017684445
3384	0.08016541974
3385	0.08015684677
3386	0.08014618218
3387	0.08014533679
3388	0.08014480365
3389	0.08014284737
3390	0.08011652349
3391	0.08010980012
3392	0.08010952114
3393	0.08009646299
3394	0.08007827577
3395	0.0800724921
3396	0.08007192903
3397	0.08006550783
3398	0.08006344919
3399	0.08005486901
3400	0.08005304009
3401	0.08005279672
3402	0.0800519137
3403	0.08005158932
3404	0.08003603067
3405	0.08002422553
3406	0.08002180922
3407	0.08000962238
3408	0.0800093449
3409	0.0800090327
3410	0.08000705798
3411	0.08000267108
3412	0.08000131047
3413	0.07999330244
3414	0.07998265058
3415	0.0799808685
3416	0.07994669147
3417	0.0799414243
3418	0.07994116797
3419	0.0799027543
3420	0.07990181438
3421	0.07990155714
3422	0.07990039162
3423	0.07989667609
3424	0.07988468497
3425	0.07987701514
3426	0.07984053209
3427	0.07983542288
3428	0.07983021282
3429	0.07982049351
3430	0.07981874956
3431	0.07981759916
3432	0.07979505766
3433	0.07979391762
3434	0.07979247066
3435	0.07979209086
3436	0.07979174952
3437	0.07978993079
3438	0.07978906962
3439	0.07978613695
3440	0.07977669703
3441	0.0797752424
3442	0.07977466513
3443	0.07976260859
3444	0.07974809306
3445	0.07974284941
3446	0.07974259249
3447	0.07974172904
3448	0.07973749699
3449	0.07973725152
3450	0.07972774262
3451	0.07972601052
3452	0.07969853691
3453	0.0796976814
3454	0.0796963639
3455	0.07968731907
3456	0.07967576837
3457	0.07966024133
3458	0.07965904696
3459	0.07965557321
3460	0.07965528634
3461	0.07965392933
3462	0.07965174956
3463	0.07965089225
3464	0.07963680767
3465	0.07963469904
3466	0.07961661869
3467	0.07957653028
3468	0.07957486761
3469	0.07957408594
3470	0.07956683438
3471	0.07954982735
3472	0.07953980973
3473	0.07953957729
3474	0.07950960424
3475	0.07949943976
3476	0.07949920466
3477	0.07949628652
3478	0.07949505506
3479	0.07949473339
3480	0.07949431833
3481	0.0794924315
3482	0.07948944446
3483	0.07948806218
3484	0.07948781602
3485	0.07948336608
3486	0.07947982466
3487	0.07947771715
3488	0.07947146107
3489	0.07946010329
3490	0.07945817559
3491	0.07945480932
3492	0.07944872048
3493	0.07944483521
3494	0.07944211859
3495	0.07943730122
3496	0.07943599562
3497	0.07940356621
3498	0.07939430329
3499	0.0793874601
3500	0.07938222129
3501	0.07938200416
3502	0.07937706165
3503	0.07937397529
3504	0.07937312075
3505	0.07937255454
3506	0.07937177016
3507	0.07936778071
3508	0.07936694685
3509	0.07936659455
3510	0.0793419652
3511	0.07931779393
3512	0.07929352302
3513	0.07928220937
3514	0.07928139948
3515	0.07928111005
3516	0.07927624965
3517	0.07927595962
3518	0.07926665966
3519	0.07923553358
3520	0.0792226981
3521	0.07922177634
3522	0.07922155113
3523	0.0792164639
3524	0.07919740401
3525	0.07919449771
3526	0.07918995444
3527	0.07918623185
3528	0.07918574928
3529	0.07916383053
3530	0.07916272787
3531	0.07915433892
3532	0.07915407696
3533	0.07915031706
3534	0.07913518041
3535	0.07913174315
3536	0.07909544534
3537	0.0790942647
3538	0.07906988279
3539	0.07906871772
3540	0.07901363636
3541	0.07900785714
3542	0.07899599261
3543	0.07896509426
3544	0.07896017989
3545	0.07894961556
3546	0.07892235132
3547	0.07891911642
3548	0.07891776521
3549	0.07891702496
3550	0.07891612012
3551	0.078914946
3552	0.07891408935
3553	0.07891373992
3554	0.07891255019
3555	0.07890096203
3556	0.07889649488
3557	0.07889474602
3558	0.07886425269
3559	0.07886328673
3560	0.07886024345
3561	0.07885790358
3562	0.07885363505
3563	0.07885248854
3564	0.07885067055
3565	0.07884198395
3566	0.07884121802
3567	0.07884041655
3568	0.07883945148
3569	0.07881729289
3570	0.07881710582
3571	0.07878713878
3572	0.07878590555
3573	0.07877137832
3574	0.07876110606
3575	0.07875402295
3576	0.07875034217
3577	0.07874789514
3578	0.07873126453
3579	0.07870819622
3580	0.07869953994
3581	0.07869147359
3582	0.07869071052
3583	0.07868466895
3584	0.07868233744
3585	0.07867995588
3586	0.07867943859
3587	0.07867723961
3588	0.07867355267
3589	0.0786694029
3590	0.07866774734
3591	0.07863946842
3592	0.07862873175
3593	0.07861770517
3594	0.07861188469
3595	0.07860346563
3596	0.07859975431
3597	0.07857151495
3598	0.07855854894
3599	0.07853979558
3600	0.07853900729
3601	0.0785382415
3602	0.07853742649
3603	0.07853569984
3604	0.07853211136
3605	0.07853135232
3606	0.07853104975
3607	0.07852635844
3608	0.07852038404
3609	0.07850535996
3610	0.07850503654
3611	0.07850347739
3612	0.07850191998
3613	0.0785002327
3614	0.07848922888
3615	0.07847659047
3616	0.07847628732
3617	0.07846611096
3618	0.07846074457
3619	0.07844860357
3620	0.07844430308
3621	0.07844079368
3622	0.078440007
3623	0.07840132403
3624	0.07838212405
3625	0.07837229387
3626	0.07837202543
3627	0.07836791646
3628	0.07836661673
3629	0.07833669599
3630	0.07833613609
3631	0.07833587978
3632	0.07833160893
3633	0.07830808998
3634	0.07829921294
3635	0.07829871607
3636	0.07829089944
3637	0.0782530065
3638	0.07822222004
3639	0.0782099557
3640	0.07820847915
3641	0.07820384019
3642	0.07820286358
3643	0.07820261544
3644	0.07819814738
3645	0.07819731909
3646	0.07819701487
3647	0.07819191043
3648	0.07816301117
3649	0.07815462797
3650	0.07810981588
3651	0.07810607869
3652	0.07810531719
3653	0.07809183045
3654	0.07809155666
3655	0.07808921733
3656	0.07807896153
3657	0.07807741475
3658	0.07805483716
3659	0.07804972642
3660	0.07804459279
3661	0.07804340687
3662	0.07804263374
3663	0.07804144433
3664	0.07804028154
3665	0.07803802269
3666	0.07802956638
3667	0.07800412595
3668	0.07798875028
3669	0.07798789597
3670	0.07798494391
3671	0.07797770737
3672	0.07797659165
3673	0.07797545439
3674	0.07796982074
3675	0.07796748851
3676	0.07796355973
3677	0.07796316008
3678	0.07796091368
3679	0.07795636843
3680	0.07795449948
3681	0.07795415046
3682	0.07793833681
3683	0.07793716659
3684	0.07793642485
3685	0.07793528477
3686	0.07793263509
3687	0.07793232614
3688	0.07793101556
3689	0.07793070325
3690	0.07792695963
3691	0.07792663449
3692	0.07791533317
3693	0.07787984946
3694	0.0778790284
3695	0.07787872677
3696	0.07786912513
3697	0.0778688771
3698	0.0778511761
3699	0.07784247062
3700	0.07783422913
3701	0.07783193538
3702	0.07782339528
3703	0.07779883226
3704	0.07779847684
3705	0.07779615739
3706	0.0777954221
3707	0.07779178123
3708	0.07777681126
3709	0.0777760393
3710	0.07776688437
3711	0.0777652656
3712	0.07772947774
3713	0.07772454498
3714	0.0777206441
3715	0.07770442437
3716	0.07770402765
3717	0.07770328322
3718	0.07770185145
3719	0.07769862602
3720	0.07769500815
3721	0.07769113126
3722	0.0776795621
3723	0.07767820485
3724	0.07767742824
3725	0.07767666828
3726	0.07764840862
3727	0.07764806485
3728	0.07764735021
3729	0.07764284603
3730	0.07761622381
3731	0.0776154095
3732	0.07761469102
3733	0.0776137457
3734	0.07758112337
3735	0.07758084724
3736	0.07758014196
3737	0.07757281378
3738	0.07756945241
3739	0.07756845878
3740	0.07756548763
3741	0.07756471461
3742	0.07756133314
3743	0.07755927551
3744	0.07755820511
3745	0.07754647245
3746	0.07754626645
3747	0.07753409606
3748	0.07751874188
3749	0.07749202194
3750	0.07749171901
3751	0.07749094726
3752	0.07749066066
3753	0.07746729804
3754	0.07746346187
3755	0.07746064049
3756	0.07745983532
3757	0.07745962545
3758	0.0774511498
3759	0.07742414237
3760	0.07740387831
3761	0.07740246806
3762	0.07740175392
3763	0.07737245966
3764	0.07737139597
3765	0.07736363336
3766	0.07736164875
3767	0.07735820572
3768	0.07735235666
3769	0.07735163947
3770	0.07734486048
3771	0.07734197293
3772	0.07734102915
3773	0.07733779917
3774	0.07733703851
3775	0.07732677027
3776	0.07731759125
3777	0.07731438615
3778	0.07729710372
3779	0.07729476389
3780	0.07728434494
3781	0.07728306208
3782	0.07727561809
3783	0.07727465854
3784	0.07726653337
3785	0.07726006122
3786	0.07725784865
3787	0.07725386039
3788	0.0772531636
3789	0.0772519592
3790	0.07724163484
3791	0.07723916687
3792	0.0772326684
3793	0.07722523243
3794	0.07722495693
3795	0.07722165969
3796	0.07721683112
3797	0.07721635506
3798	0.0772150804
3799	0.0772137879
3800	0.07721311112
3801	0.07721219506
3802	0.07721057804
3803	0.07717793814
3804	0.07717206445
3805	0.077138798
3806	0.07713839887
3807	0.07713764389
3808	0.07712863828
3809	0.0771240851
3810	0.07712362547
3811	0.0771231722
3812	0.07712096143
3813	0.07710103562
3814	0.07707604397
3815	0.07707234991
3816	0.07706451325
3817	0.07706200971
3818	0.07705388797
3819	0.07705169754
3820	0.07702803397
3821	0.07702694458
3822	0.07702092287
3823	0.07700908629
3824	0.07700860822
3825	0.07700581524
3826	0.07700510642
3827	0.07700070201
3828	0.07699854093
3829	0.07699830141
3830	0.07699609476
3831	0.07699537964
3832	0.07699232521
3833	0.07699126278
3834	0.07697556471
3835	0.07693278771
3836	0.07692610928
3837	0.07691913036
3838	0.0769160928
3839	0.07691098403
3840	0.07691072032
3841	0.07690856477
3842	0.07690534924
3843	0.07690293063
3844	0.07690078326
3845	0.07689998265
3846	0.07689714477
3847	0.0768847917
3848	0.07687251169
3849	0.07684287275
3850	0.07684262913
3851	0.07684242764
3852	0.07684199203
3853	0.07684130532
3854	0.07684043992
3855	0.07684003383
3856	0.07683865596
3857	0.07681052526
3858	0.07680970749
3859	0.07680888164
3860	0.07680502284
3861	0.0768022716
3862	0.07679983884
3863	0.07679886827
3864	0.07679817414
3865	0.07679459347
3866	0.07677865744
3867	0.0767704878
3868	0.07675377605
3869	0.07675257887
3870	0.07675187815
3871	0.07674851915
3872	0.07674614126
3873	0.07674261274
3874	0.07671247576
3875	0.07671027823
3876	0.07669243488
3877	0.07668535972
3878	0.07668502923
3879	0.07668287439
3880	0.07668094096
3881	0.07666240788
3882	0.07665110281
3883	0.07665082206
3884	0.0766487136
3885	0.0766287179
3886	0.07662069751
3887	0.0766081953
3888	0.07660503056
3889	0.07659717888
3890	0.07658504846
3891	0.07658144523
3892	0.07657779347
3893	0.07656905478
3894	0.07656697277
3895	0.07656489355
3896	0.07656119966
3897	0.07654977837
3898	0.0765340584
3899	0.07653024717
3900	0.07652259607
3901	0.0765033986
3902	0.07647898183
3903	0.07646014095
3904	0.07645974365
3905	0.07645747395
3906	0.0764554037
3907	0.07645336738
3908	0.07642913855
3909	0.0764126646
3910	0.0764123672
3911	0.07640887219
3912	0.07639456903
3913	0.07638188716
3914	0.07636009402
3915	0.07632760509
3916	0.07632049866
3917	0.07631851208
3918	0.0763164531
3919	0.07629463056
3920	0.07629180661
3921	0.07629156886
3922	0.07628947233
3923	0.07628185998
3924	0.07628117833
3925	0.07628021209
3926	0.07627662838
3927	0.07627434444
3928	0.07627193103
3929	0.07626663653
3930	0.07626130964
3931	0.07626095744
3932	0.07624186801
3933	0.07620628879
3934	0.07620561078
3935	0.07620486489
3936	0.07620449339
3937	0.07620386826
3938	0.07619241632
3939	0.07618809344
3940	0.0761852047
3941	0.07618164365
3942	0.07618016192
3943	0.07617974124
3944	0.07617936359
3945	0.07617437906
3946	0.07615925263
3947	0.07615859621
3948	0.07615454835
3949	0.07614492875
3950	0.07613310447
3951	0.07613129916
3952	0.07613105764
3953	0.07609036378
3954	0.07608751419
3955	0.07608382181
3956	0.07608219216
3957	0.07607926916
3958	0.07607845618
3959	0.07607735621
3960	0.0760767046
3961	0.07606753316
3962	0.07606649923
3963	0.07604900826
3964	0.07603842996
3965	0.07603088648
3966	0.07602806478
3967	0.07602730229
3968	0.07602136551
3969	0.07601553568
3970	0.07601200781
3971	0.07601068014
3972	0.0760102994
3973	0.07599039595
3974	0.07598830839
3975	0.07597932394
3976	0.07597613957
3977	0.07597099887
3978	0.07596731308
3979	0.07596307937
3980	0.07595776947
3981	0.07595679675
